id,name,artists,album,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4yxL2vB1g79eoAI9mcpekD,Friends,Cracker | ,Sunrise In The Land Of Milk And Honey,2009,16,0.649,0.647,0,-6.945,1,0.0283,0.311,0.028,0.0979,0.445,113.585,254386,4
2WCtBAhKakTG4YT3hKpAbh,Stand In,Deva Mahal | ,Stand In,2020,33,0.344,0.444,8,-10.813,1,0.0419,0.757,0.000275,0.115,0.323,87.961,286388,5
08TxqM4mxNJ9s72QMjieqW,Kannan Oru,P. Susheela | K. J. Yesudas,Bhadrakali (Original Motion Picture Soundtrack),1976,24,0.382,0.542,4,-9.167,1,0.0321,0.969,0.000279,0.236,0.437,95.629,283240,3
3jfJGmE6Tvanjyaobx4QDi,Yedho Yedho,A.R. Rahman | Karthik,Enakku 20 Unakku 18 (Original Motion Picture Soundtrack),2003,25,0.582,0.739,8,-9.6,1,0.0558,0.0319,0.000923,0.0883,0.613,91.015,348200,4
2vPMoMDXxu9uX1igWZmXSG,New Romantics (Taylor's Version),Taylor Swift | ,1989 (Taylor's Version),2023,86,0.651,0.855,5,-5.959,1,0.0538,0.0068,9.81e-06,0.0759,0.698,121.98,230178,4
1GNR7E5uYwU9GEFhUnjTKX,Chanakya Chanakya,Deva | Sadhana Sargam,Dum (Original Background Score),2003,53,0.746,0.596,6,-12.002,0,0.0668,0.453,9.11e-05,0.114,0.925,95.003,323253,4
0YFA0boMX3HBAZS1QfHKRR,Tell Me Why,Three Days Grace | ,Human,2015,57,0.491,0.827,2,-5.023,0,0.0415,0.00922,0.000377,0.217,0.472,158.904,210733,4
547JIm8YGOKDzBp2JsX4a4,Turn up the Radio,Autograph | ,This Is The Day: Feel Good Summer Hits,2023,53,0.621,0.883,2,-9.641,1,0.0574,0.0364,0.000273,0.323,0.439,110.316,275533,4
4I8NlUy5L3RLmBAQu6oKMe,Kaattrae En Vaasal (Wind),Unnikrishnan | Kavita Krishnamurthy,Rhythm (Original Motion Picture Soundtrack),1988,32,0.613,0.395,10,-14.281,0,0.0392,0.208,0.000665,0.189,0.455,172.014,378560,4
1DSJNBNhGZCigg9ll5VeZv,(You Drive Me) Crazy,Britney Spears | ,...Baby One More Time (Digital Deluxe Version),1999,71,0.748,0.939,0,-4.288,0,0.0341,0.0534,0.0,0.32,0.96,104.001,198067,4
2qxfjiwmOcxaepHaGqhRjR,Making Memories,Rush | ,Fly By Night,1975,38,0.644,0.701,7,-10.085,1,0.0358,0.0119,0.00529,0.146,0.716,111.193,177707,4
2brxH4Y4dD0I0a9s8EzN9E,Island Rain,Kenny Chesney | ,Songs for the Saints,2018,39,0.72,0.538,3,-8.712,1,0.0372,0.142,0.00067,0.283,0.597,76.007,267959,4
212OExGqVLv58hbUdxqVXu,Delicious!,Kokonoku | ,Kokopuffs Taster Pack,2019,52,0.632,0.947,5,-6.592,0,0.0605,0.0037,0.775,0.103,0.636,160.03,109500,4
1HDaENkQhUMm16pjdxZvHn,Please Forgive Me,Bryan Adams | ,Anthology,2005,56,0.587,0.456,9,-7.011,1,0.0262,0.516,0.0,0.104,0.144,134.11,355640,4
0XTkl4r7LwJwz34h24spAF,Poonguil Pattu Putichirukka,Arun Mozhi Harini | ,Nee Varuvaai Ena (Original Motion Picture Soundtrack),1999,34,0.689,0.628,2,-10.883,0,0.068,0.128,1.73e-06,0.27,0.813,157.936,246600,4
12yHvSYFXI7PGzNecUvIDu,Saturday Night’s Alright (For Fighting) - Remastered 2014,Elton John | ,Goodbye Yellow Brick Road (Remastered),1973,70,0.513,0.979,0,-6.362,1,0.0425,0.0195,0.0951,0.0906,0.94,152.875,295466,4
3tEzvgGyJAtg1EJAUCRlsM,Scratch & Claw,Dropout Kings | ,Audiodope,2018,44,0.501,0.894,1,-5.217,1,0.0493,0.00109,0.0,0.501,0.776,175.007,221320,4
1AvhpaPAiyjuO1vYwR4yOK,Kizhakke Paarthen,Yugendran | Foni,Autograph (Original Motion Picture Soundtrack),2004,28,0.802,0.593,10,-8.576,0,0.038,0.23,0.0,0.319,0.9,96.023,272733,4
5MBgvEwM7cDTZ3gcmv7rha,Outside,The Weeknd | ,Trilogy,2012,50,0.565,0.446,0,-9.26,0,0.0531,0.693,0.0,0.469,0.266,140.121,260093,4
6FP8c27to7XFduVv2KoA3F,Trust Me,Jorge Aguilar II | Elizabeth Ann,Trust Me,2017,62,0.793,0.483,1,-7.442,1,0.0376,0.372,0.00368,0.164,0.256,100.044,230000,4
0CoLbDy51OWyiCnR0Ffdg4,Emily,Frank Sinatra | ,Reprise Rarities (Vol. 2),2021,22,0.125,0.382,9,-10.179,0,0.0331,0.904,0.0102,0.118,0.0629,175.002,181107,3
0rMeOAvbQZ2RTG4B6L1M4p,Asal Mein,Darshan Raval | ,Asal Mein,2020,79,0.656,0.551,8,-6.43,1,0.0299,0.721,1.26e-06,0.0947,0.329,114.106,224240,4
28eMHThfZkcjTMAulsYI05,Objects In the Mirror,Prince | ,One Nite Alone... (Solo Piano and Voice by Prince),2002,18,0.422,0.233,5,-14.753,1,0.0332,0.965,0.0227,0.114,0.147,103.715,207267,4
1GBlucTDaQr3cpfvHvUiRF,Thirunalu Thaerazhaga,S.A. Rajkumar | Sujatha,Suryavamsam (Original Motion Picture Soundtrack),1997,33,0.673,0.745,6,-6.716,0,0.127,0.402,0.125,0.112,0.817,171.868,201240,4
1xKZhcVUy8DwGzzxvIykvA,"Nilavupattu (From ""Kannukul Nilavu"")",Hariharan | ,Director Special - Fazil,2013,17,0.755,0.441,9,-12.867,1,0.124,0.473,2.54e-06,0.0756,0.593,147.937,361613,4
3dC2IKSKwGdEbQ0YGLuDtZ,Yeppa Maama Treatu?,D. Imman | A.V. Pooja,Jilla (Original Music Picture Soundtrack),2013,53,0.825,0.945,0,-3.904,1,0.179,0.331,5.02e-05,0.685,0.608,128.084,265074,4
1tqFGTmcaNNusdArPOU0kj,See It Through,Durand Jones | ,Wait Til I Get Over,2023,42,0.723,0.78,11,-5.616,1,0.112,0.401,0.000318,0.225,0.945,121.066,204024,4
7lcN5BvX0tbet2fq2GiCWb,Bull Rider,Johnny Cash | ,Silver,1979,29,0.824,0.402,7,-13.702,1,0.0321,0.729,0.00085,0.135,0.763,109.438,188693,4
5WJlzEQNuOuXGY4Di3rcGq,Kannung Kannudhan,Harish Raghavendra | Uma Ramanan,Thiruppatchi (Original Motion Picture Soundtrack),2004,53,0.66,0.713,11,-9.427,0,0.0825,0.17,0.00148,0.33,0.792,179.915,356107,4
2Y9PxRnZx3ZG7NlFn7Pgpo,Theerathu Poga Poga Vaanam,Nirali Karthik | Joyshanti,David,2013,17,0.8,0.825,4,-6.145,1,0.0471,0.502,2.13e-05,0.326,0.594,120.063,244957,4
3ywG0fVHVslKdNKgOQPsbZ,Swasamae,S. P. Balasubrahmanyam | Sadhana Sargam,Thenali (Original Motion Picture Soundtrack),2000,37,0.732,0.423,2,-13.069,1,0.153,0.529,1.69e-06,0.0994,0.354,90.01,348907,4
6eR1N0EBHiDkGDzegX99d3,Sorry - Original Demo,Beyoncé | ,Lemonade,2016,56,0.546,0.26,1,-12.573,1,0.125,0.942,5.09e-06,0.128,0.421,155.033,204400,4
5Uvmj2fz49coAbqG0oDhPQ,At the Beginning,Evynne Hollens | Peter Hollens,At the Beginning,2017,44,0.478,0.42,6,-12.016,1,0.0835,0.689,2.64e-06,0.098,0.172,181.9,225600,4
2EFZ9emtKWEglWUQGEQ3P9,Never Grow Up (Taylor's Version),Taylor Swift | ,Speak Now (Taylor's Version),2023,75,0.685,0.323,2,-7.103,1,0.0289,0.851,0.0,0.198,0.569,125.058,292920,4
3Eh8BLCOXpMIo55aevtVYT,Don't Want a Heart,Sonny Tennet | ,Don't Want a Heart,2022,35,0.291,0.597,4,-6.632,1,0.0566,0.013,4.32e-06,0.126,0.0751,79.962,228194,3
0v3H9GK9kMxhxl7AU9Jw5q,Bas Ek Baar,Soham Naik | ,Bas Ek Baar - Single,2017,28,0.477,0.384,0,-7.747,1,0.0292,0.897,9.61e-06,0.113,0.43,144.74,240828,3
5Y6nVaayzitvsD5F7nr3DV,West Coast,Lana Del Rey | ,Ultraviolence (Deluxe),2014,86,0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167,256760,4
5iTO7P2tb4UHZ0fhUOrIT1,Dressed to Kill Myself,Trip the Witch | ,Trip the Witch,2021,39,0.581,0.371,2,-9.728,1,0.0275,0.0548,0.906,0.177,0.232,128.028,247920,4
5ZuUHfkz2b4I6cwB5QqbWZ,Something To Talk About,Dylan Wolfe | ,Something To Talk About,2022,54,0.554,0.727,11,-7.252,1,0.0383,0.129,0.0,0.185,0.301,140.088,165750,4
0eO8MW9YSTK3CjdaTYKlhF,Who Am I (What’s My Name)?,Snoop Dogg | ,Doggystyle,1993,74,0.734,0.735,7,-6.201,1,0.065,0.000813,3.25e-05,0.559,0.729,96.806,246200,4
7d5ifJFh7asImLyxOohVUm,Outlaws of Love,Adam Lambert | ,Trespassing (Deluxe Version),2012,42,0.471,0.531,3,-5.681,0,0.0297,0.389,0.0,0.0959,0.193,75.02,231173,4
3ufmwOhsjryZnCIAc0ZEjC,Please Don't Tell Her,Jason Mraz | ,Mr. A-Z,2005,32,0.575,0.59,4,-6.909,1,0.0429,0.407,0.0,0.13,0.18,81.036,277853,4
19dNZyDyw00aKgr6S0Os6e,Lifetime,Three Days Grace | ,EXPLOSIONS,2022,65,0.413,0.684,8,-2.878,1,0.0348,0.0012,0.0,0.16,0.33,129.975,176227,4
3mAYKcO5OmEKcSiBaoawZS,"April Maathathil (From ""Vaali"")",Deva | Vairamuthu,Deva Classic Songs,2023,57,0.767,0.767,10,-15.512,0,0.0699,0.36,0.00654,0.109,0.788,113.551,312512,4
3j0VJhJAvEUYNzrwJ79O70,Joshua Fit the Battle,Elvis Presley | ,His Hand in Mine,1960,35,0.581,0.583,5,-11.766,1,0.0813,0.869,0.0,0.278,0.916,97.067,159240,4
2Sny5JLWU3AYne26vuRcwV,I Hate You,EBK Jaaybo | ,Sinners Prayer,2023,42,0.477,0.66,10,-6.106,1,0.492,0.33,0.0,0.118,0.627,92.316,176004,4
3nKDfzYKacDVooZbBVrTjq,Puthiya Manidha,A.R. Rahman | S. P. Balasubrahmanyam,Enthiran (Original Motion Picture Soundtrack),2010,42,0.691,0.599,0,-9.395,0,0.0309,0.138,0.0163,0.367,0.346,114.998,370581,4
6i5QcWVTuzM67pXgD9Q7Vw,"Kanne Kanne (From ""Ayogya"")",Anirudh Ravichander | Sam C.S.,"Kanne Kanne (From ""Ayogya"")",2019,61,0.684,0.489,1,-8.625,1,0.0595,0.639,0.0,0.105,0.375,87.104,225559,4
4iiRoXV2wLvutJnXqn6mos,You Never Take Me Dancing,Richard Marx | ,Flesh And Bone,1997,5,0.731,0.795,11,-6.303,0,0.0993,0.0581,0.0,0.0262,0.765,93.03,340000,4
3eeUvZTgP5uJfOMqI3sUVq,Akkam Pakkam,Sadhana Sargam | ,Kireedam,2009,64,0.773,0.628,11,-6.737,0,0.0425,0.108,0.00119,0.246,0.588,119.96,316000,4
3WYLweWJPUAopt4T9Kd9nn,Marhaba Aavona,D. Imman | Shreya Ghoshal,Saravanan Irukka Bayamaen (Original Motion Picture Soundtrack),2017,24,0.636,0.758,10,-4.725,0,0.0492,0.442,0.0,0.144,0.662,121.932,279592,4
1gWC7SVMi3KhdgqjAEHLyE,Act Right,92baby | Rico2×,Act Right,2021,55,0.786,0.36,0,-14.092,0,0.461,0.092,0.0,0.0903,0.699,129.889,96052,4
7otuqGKwKqnRwJfT40NN8n,Muthai Tharu,Sooryagayathri | ,Muthai Tharu - Single,2020,39,0.85,0.7,7,-7.22,0,0.0468,0.248,0.000267,0.351,0.776,104.053,200000,4
6E90gq0KO6FYZVOXx8kCcC,Astronaut In The Ocean,Masked Wolf | ,Astronomical,2021,71,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,132780,4
3FVCnpkc5W9G3crM78z1Ue,Neeraadum,P. Susheela | ,Idhaya Veenai (Original Motion Picture Soundtrack),1972,8,0.638,0.312,2,-13.289,1,0.0315,0.977,0.0697,0.154,0.773,104.822,209960,4
1oWnWwRzve5aWmuWBJitAM,Sexy（性感尤物）,Udiggwhatiamsayin | 沧桑Cang333,Sexy（性感尤物）,2023,9,0.741,0.699,7,-7.755,1,0.0536,0.264,0.0,0.121,0.272,129.979,150115,4
2H8rPeNV4Scp61Kg0cnQ0V,Moochile Theeyumaay,Kailash Kher | ,Baahubali - The Beginning,2015,37,0.667,0.903,5,-8.869,0,0.367,0.62,0.00219,0.131,0.663,152.987,189481,3
7AHKnQ6XB5l7GL4pTJWLZn,Kutty Pattas,Santhosh Dhayanidhi | Rakshita Suresh,Kutty Pattas,2021,62,0.895,0.467,5,-10.48,0,0.199,0.178,0.0,0.0802,0.742,132.955,239104,4
3W3rgY7i4Rqjkr70oNwaGG,Vizhuvathum Ezhuvathum,D. Imman | Ashwin Sharma,Pon Manickavel (Original Motion Picture Soundtrack),2019,5,0.534,0.606,0,-6.16,1,0.0308,0.344,0.0,0.158,0.253,81.928,160896,4
0j5kg8ArSDN9In6NHfpmMI,Onnappola Oruthana,D. Imman | Shreya Ghoshal,Vetrivel (Original Motion Picture Soundtrack),2016,42,0.622,0.802,7,-4.693,1,0.0664,0.158,0.0,0.203,0.661,102.871,275720,4
79qxwHypONUt3AFq0WPpT9,Rainbow,Kacey Musgraves | ,Golden Hour,2018,70,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,214293,4
0SMI50u0VTkxLpjRcXbzpA,(Nothing's Too Good) For My Baby - Remastered,Louis Prima | Keely Smith,The Wildest! (Expanded Edition),1956,40,0.755,0.394,3,-7.438,1,0.126,0.691,0.0,0.0524,0.803,107.751,158240,4
4wFU6Q4vInTg2HQ2mkko8x,Priya Mithunam (Telugu),Ajay-Atul | Karthik,Adipurush (TELUGU),2023,67,0.18,0.247,7,-12.075,0,0.0389,0.917,0.0251,0.123,0.191,75.331,201131,4
4Dv8RhyUA3X5CBLKW7YG4J,Anbendru Mazhaieley Agilangal,Anuradha Sriram | ,Minsara Kanavu (Original Motion Picture Soundtrack),1997,48,0.231,0.0605,1,-21.402,1,0.0546,0.148,0.000367,0.13,0.0331,81.688,218120,3
6jIw2R55JfhtIatrL27JHD,i feel better when im numb,whatsaheart | ,i feel better when im numb,2023,42,0.621,0.908,2,-6.124,1,0.0449,0.0263,0.875,0.0961,0.589,95.713,171303,4
51LeDAMy6nWqKdjVo7jK4j,Curtains Close,Eminem | ,The Eminem Show,2002,52,0.572,0.412,11,-20.224,1,0.54,0.518,0.00026,0.334,0.685,99.314,61867,3
2v5YHBUYdkV5rRIQEGQFF9,Udhaya Udhaya,Hariharan | Sadhana Sargam,Udhaya (Original Motion Picture Soundtrack),2003,29,0.426,0.477,2,-13.395,1,0.052,0.538,5.79e-05,0.108,0.227,95.723,369213,4
7BgBFb2POwVIbsT2VQexbK,Kathal Malar,T. M. Soundararajan | ,Deiva Magan (Original Motion Picture Soundtrack),1969,6,0.376,0.615,9,-8.805,1,0.0455,0.938,0.00498,0.347,0.761,106.1,238187,4
4TQeNHx85xcP9YRkvJC6K1,Walkin' On The Sun,Smash Mouth | ,Fush Yu Mang (20th Anniversary Edition),1997,71,0.745,0.972,6,-5.598,1,0.0316,0.346,0.0,0.148,0.968,123.067,207787,4
2JHHYFgKZG0O9Btzvl49dd,Verasa Pogayile,D. Imman | ,Jilla (Original Music Picture Soundtrack),2013,50,0.597,0.522,2,-5.349,0,0.0417,0.296,0.0,0.0709,0.499,149.969,256800,3
4Yk2ffxboc5OpRhlJcDd2f,Potta Pulla,Ilaiyaraaja | Malaysia Vasudevan,Kozhi Koovuthu (Original Motion Picture Soundtrack),1982,8,0.644,0.454,4,-9.571,0,0.0929,0.408,5.5e-05,0.428,0.823,86.56,275000,4
2QtJA4gbwe1AcanB2p21aP,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd | Hayley Williams,Clarity (Deluxe),2012,66,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,217347,4
2ZTYlnhhV1UAReg7wIGolx,To Die For,Sam Smith | ,To Die For,2020,67,0.483,0.361,0,-7.889,1,0.0738,0.832,4.66e-06,0.098,0.307,171.649,193795,4
79ZAsU7QcVYMymgWc9ChLA,Eraser,✝✝✝ (Crosses) | ,Goodnight  God Bless  I Love U  Delete.,2023,48,0.519,0.475,1,-8.051,0,0.0436,0.114,0.00252,0.134,0.103,140.979,136650,4
5fdKNHHTgu4rtE9PMR2sRB,Anbe Anbe,Harris Jayaraj | Harish Raghavendra,Ithu Kathirvelan Kadhal (Original Motion Picture Soundtrack),2014,45,0.672,0.551,5,-8.046,0,0.0578,0.263,0.0,0.181,0.703,179.851,344533,4
2QpN1ZVw8eJO5f7WcvUA1k,Santa Claus Is Coming To Town,The Jackson 5 | ,Christmas Album,1970,65,0.692,0.762,0,-4.867,1,0.0342,0.424,1.27e-05,0.181,0.961,146.673,144013,4
5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',Meghan Trainor | ,Better When I'm Dancin',2015,76,0.756,0.789,2,-7.002,1,0.0324,0.53,0.000711,0.157,0.873,127.987,176267,4
23IJ5wLRhEZ9DOuia5mPiZ,Who Are You,The Who | ,Who Are You,1978,68,0.651,0.648,9,-11.409,1,0.0501,0.262,0.0042,0.0655,0.49,156.372,381627,4
60Xc3m5YMJlKWwhCUzRMoU,Nee Yeppo Pulla,D. Imman | Alphons Joseph,Kumki (Original Motion Picture Soundtrack),2012,50,0.583,0.696,0,-5.457,1,0.0745,0.158,0.0,0.135,0.707,180.046,240773,4
2YzmfPLqUx5CJOaw5ThsBV,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg | Nicki Minaj,Plain Jane REMIX (feat. Nicki Minaj),2017,73,0.791,0.839,11,-4.284,1,0.266,0.0588,6.26e-05,0.259,0.383,170.113,202636,4
0Umbb3NDwBAm2fy030pNup,Winners Freestyle,Sleepy Hallow | ,Still Sleep? (Deluxe),2021,51,0.622,0.615,0,-7.751,1,0.32,0.654,0.0,0.0868,0.439,92.223,120006,4
0f6cGe7JVOKXfTUZCvj43L,Saayndhu Saayndhu,Ilaiyaraaja | Yuvan Shankar Raja,Neethaane En Ponvasantham (Original Motion Picture Soundtrack),2012,54,0.658,0.386,11,-9.91,0,0.0315,0.746,0.00269,0.348,0.295,100.012,367747,4
7IljDTNkQEyy77CcaRbiAj,Endless Love (with Mariah Carey),Luther Vandross | Mariah Carey,Songs,1994,66,0.231,0.477,10,-7.748,1,0.029,0.747,2.61e-06,0.122,0.235,95.969,259667,4
5AUWFb1aqC70xEhjSLeX1h,Panivizhum Iravu,S. Janaki | S. P. Balasubrahmanyam,Mouna Ragam (Original Motion Picture Soundtrack),1986,59,0.73,0.426,2,-9.61,0,0.044,0.698,0.000605,0.117,0.642,128.422,273473,4
2PaAG9RNH3HKL57LKc3GJI,Dil Na Diya,Kunal Ganjawala | ,Krrish,2006,53,0.733,0.933,7,-4.583,1,0.105,0.0576,0.0691,0.0615,0.696,132.992,354253,4
48VfzbO19Dc0x943YQ9AZ0,Get A Grip,Tha Dogg Pound | ,Snoop Dogg Presents: That's My Work Vol. 5 (Deluxe Edition),2014,22,0.898,0.311,10,-14.185,0,0.328,0.105,0.0,0.109,0.385,97.954,251653,4
6zgy3gzs0DxUdQFjy9gT2n,Kakkai Siraginile - Language: Tamil; Film: Thullatha Manamum Thullum; Film Artist 1: Vijay; Film Artist 2: Simran,Sujatha | ,Thullatha Manamum Thullum & Nee Varuvai Ena,1999,37,0.514,0.539,7,-5.366,0,0.0327,0.775,0.0804,0.11,0.489,153.857,79827,4
2lLG56qpLP3UbcLuzMvkWX,Stop Breathing,Playboi Carti | ,Whole Lotta Red,2020,76,0.856,0.57,9,-4.486,1,0.286,0.00637,0.0,0.0984,0.155,154.967,218943,4
5Wz9a5T5T3JgVDxMpX9BFu,Better As A Memory,Kenny Chesney | ,Just Who I Am: Poets & Pirates,2007,42,0.576,0.302,2,-11.845,1,0.033,0.433,3.3e-05,0.133,0.145,70.932,252707,4
4Z3jnL8wjTptUo0OgxKa47,RUNAWAY - Acoustic,OneRepublic | ,RUNAWAY (Acoustic),2023,59,0.588,0.443,3,-6.748,0,0.0316,0.546,0.0,0.225,0.665,81.615,142767,4
0Ol9sIfk76fQ5vDfaRehoQ,Love For Sale,DDG | ,Maybe It's Me...,2023,40,0.767,0.461,6,-8.12,0,0.333,0.23,0.0,0.423,0.394,145.073,172342,4
43VXG87ajppI8mO1Mxo8vu,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine | Nicki Minaj,DUMMY BOY (Revised),2018,64,0.93,0.383,1,-9.34,1,0.409,0.0896,0.0,0.119,0.385,125.967,179405,4
1jypmXUJgxWKWJZdDsJiXQ,Why Not,Hilary Duff | ,Metamorphosis,2003,54,0.49,0.843,4,-4.849,1,0.0478,0.0706,0.0,0.104,0.564,112.85,179533,4
0TKh7b5rpmvydOl9FvSyXL,Nahna Na Nah,Yuvan Shankar Raja | Devan Ekambaram,Biriyani (Original Motion Picture Soundtrack),2013,53,0.803,0.594,8,-6.202,1,0.0381,0.223,0.00387,0.0767,0.593,92.007,267640,4
1as81KphEOxPNBthbuzlcx,Autumn Leaves,Eric Clapton | ,Clapton,2010,55,0.326,0.188,4,-17.393,0,0.0363,0.795,0.676,0.112,0.184,82.688,340787,4
55nlbqqFVnSsArIeYSQlqx,You & I (Nobody in the World),John Legend | ,Love In The Future (Expanded Edition),2013,62,0.456,0.342,11,-8.162,0,0.0283,0.129,0.0,0.124,0.224,84.087,252653,4
7kYIMKSzBwvggLcVOXzJZy,Almost In Love,Elvis Presley | ,Almost in Love,1970,29,0.371,0.25,5,-15.14,0,0.0314,0.842,0.0063,0.115,0.335,103.235,174960,4
7hhvmWOPWNBW72eXTNnVAD,C’mon Let Me Ride,Skylar Grey | Eminem,Don't Look Down,2013,45,0.657,0.831,0,-5.909,1,0.131,0.00447,0.0,0.342,0.826,84.909,218640,4
4dvNqTHKMKEHu7Dj3QZfEN,Dharmam Thalai Kaakkum,T. M. Soundararajan | ,Dharmam Thalai Kaakkum (Original Motion Picture Soundtrack),1963,11,0.458,0.545,6,-6.09,1,0.0525,0.937,0.00103,0.12,0.756,127.634,213573,4
7robBaDSeyFRaxT0QhBifa,Tennessee Flat-Top Box,Johnny Cash | ,Ring Of Fire: The Best Of Johnny Cash,1963,41,0.659,0.724,5,-8.175,0,0.0322,0.261,0.00176,0.363,0.862,97.544,179147,4
2QS9raLcUqhJDMLWnDX0DL,LoneStar (feat. t2.),Upchurch | t2.,Blue Gene's,2023,44,0.796,0.683,10,-7.653,0,0.0749,0.129,0.0,0.109,0.328,97.005,238058,4
4vVGo3az28DgDjISbeqY4g,Jealous - Slowed & Reverb,noturgf | ,Jealous (Slowed & Reverb),2023,61,0.594,0.768,6,-12.415,0,0.0285,0.138,0.967,0.518,0.953,156.058,146250,4
5cYSchGCMxWzP3ekowQXja,Ayyo Ayyo,Srikanth Deva | Udit Narayan,M. Kumaran S/O Mahalakshmi (Original Motion Picture Soundtrack),2004,40,0.667,0.857,10,-3.682,0,0.0664,0.352,2.59e-06,0.571,0.935,95.022,347287,4
0qHxsFXZrCF6zaNXNoR1xa,Maanallavo,T. M. Soundararajan | P. Susheela,Neethikkupin Paasam (Original Motion Picture Soundtrack),1963,7,0.467,0.27,6,-13.341,1,0.0447,0.98,0.0013,0.269,0.741,109.844,239453,4
1oXvv9qbvwoQI8TQoDLyDO,Yendhan Kan Munne,Aalaap Raju | ,Nanban (Original Motion Picture Soundtrack),2011,54,0.511,0.312,0,-10.012,1,0.0277,0.69,0.0,0.0985,0.29,96.904,129593,4
28cnXtME493VX9NOw9cIUh,Hurt,Johnny Cash | ,American IV: The Man Comes Around,2002,76,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,216533,4
0sXGEJoOeNhzpMBKYKtDoO,"Adiyaathi - From ""Paramporul""",Yuvan Shankar Raja | Anirudh Ravichander,"Adiyaathi (From ""Paramporul"")",2023,59,0.712,0.865,10,-2.95,0,0.142,0.0104,8.09e-06,0.481,0.574,123.925,202992,4
0oSlrW5xHJUAZpn5Qoj9qc,"Neeye Unakku Raja - From ""Thoongaavanam""",Ghibran | Kamal Haasan,"Neeye Unakku Raja (From ""Thoongaavanam"")",2015,32,0.576,0.792,1,-5.225,1,0.0588,0.139,0.000124,0.096,0.501,140.115,272571,4
4f93GSR5GQfvwPWdPwMZlD,The Night Does Not Belong To God,Sleep Token | ,Sundowning,2019,57,0.407,0.498,8,-9.457,1,0.0319,0.844,0.0977,0.112,0.149,152.983,303507,4
1MhXdlCQPnO56T57MfmaRm,Ghost Of You,5 Seconds of Summer | ,Youngblood (Deluxe),2018,76,0.458,0.561,10,-4.819,1,0.0269,0.0965,0.0,0.156,0.206,149.875,197411,3
7g3MIv7m4sa1Xq5CJ4sH7L,Irumbu Mangai,Gana Sudhakar | ,Irumbu Mangai,2023,19,0.68,0.402,5,-10.698,0,0.0508,0.643,0.0,0.125,0.547,134.962,402030,3
2L7E2IsUbGiGqT9aSehkID,We Both Reached For The Gun,Christine Baranski | Cleve Asbury,Chicago - Music From The Miramax Motion Picture,2002,52,0.63,0.6,11,-7.433,1,0.383,0.569,0.0,0.0988,0.731,136.003,238000,4
5rHP18HY4z9WnqrpthN0nd,Naan Anaiyittaal,T. M. Soundararajan | ,Enga Veettu Pillai (Original Motion Picture Soundtrack),1965,17,0.412,0.729,5,-5.781,0,0.0507,0.715,0.000146,0.142,0.618,121.008,303827,4
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash | ,Combat Rock (Remastered),1982,81,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,188987,4
2Hdoffi3Ynk12njFM3OT2T,Raja Raja Chozhan,Ilaiyaraaja | K. J. Yesudas,Rettai Vaal Kuruvi (Original Motion Picture Soundtrack),1987,56,0.509,0.331,0,-13.662,0,0.0451,0.76,0.000105,0.0781,0.826,155.917,274800,3
6kL19Q8NYCoIEuUikEU4K8,Manasae Manasae,Karthik | ,April Madhathil,2003,14,0.748,0.467,8,-8.556,1,0.0468,0.322,5.07e-05,0.0957,0.188,105.025,286070,4
52itZ0w0CydihB2JCZEIft,Pee Loon,Pritam | Mohit Chauhan,Once Upon A Time In Mumbaai,2010,71,0.656,0.721,8,-5.064,1,0.0364,0.277,0.000139,0.188,0.883,83.95,285687,4
4aArrVTd93DFTo8LdhPWr8,Baby Jesus,MIKE | ,Burning Desire,2023,47,0.602,0.805,11,-5.461,1,0.274,0.103,0.0,0.369,0.704,80.085,108017,4
57G0i15T96guo3ftbuZmpr,All About Lovin' You,Bon Jovi | ,Bounce,2002,56,0.453,0.572,7,-5.669,1,0.0296,0.13,0.0,0.145,0.249,133.986,226027,4
2upq5x8MUehRYqtHg5Y7H3,Corrine  Corrina,Dean Martin | ,Rides Again,1963,31,0.597,0.591,7,-8.397,1,0.0269,0.728,0.0,0.404,0.837,133.582,163440,4
4fxvrCE59SCkLu5ardAXAT,In Love on Christmas,*NSYNC | ,Home For Christmas,1998,29,0.693,0.751,11,-5.761,1,0.0299,0.066,0.0,0.316,0.691,126.07,248227,4
5XjyGhI9tQ33irexi8AQyI,Pongiyathe Kathal Vellam,S. P. Balasubrahmanyam | S. Janaki,Mannukul Vairam,1986,17,0.598,0.502,5,-10.579,0,0.0488,0.775,0.00421,0.126,0.783,92.382,315173,4
